"YearStart","LocationAbbr","Class","Data_Value","Data_Value_Alt","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age(years)","Education","Gender","Income","Race/Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1","Number_people"
2014,"GU","Physical Activity",31.3,31.3,25.9,37.3,513,"45 - 54",NA,NA,NA,NA,"(13.444304, 144.793731)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",161
2014,"GU","Physical Activity",33.7,33.7,27.5,40.5,394,"55 - 64",NA,NA,NA,NA,"(13.444304, 144.793731)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",133
2014,"GU","Physical Activity",39.1,39.1,32.3,46.4,304,"65 or older",NA,NA,NA,NA,"(13.444304, 144.793731)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",119
2014,"GU","Physical Activity",38.7,38.7,31.2,46.9,232,NA,"Less than high school",NA,NA,NA,"(13.444304, 144.793731)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",90
2014,"GU","Physical Activity",29.1,29.1,25.5,33,909,NA,"High school graduate",NA,NA,NA,"(13.444304, 144.793731)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",265
2014,"GU","Physical Activity",22.5,22.5,18.2,27.4,592,NA,"Some college or technical school",NA,NA,NA,"(13.444304, 144.793731)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",134
2014,"GU","Physical Activity",20.6,20.6,17.2,24.4,765,NA,"College graduate",NA,NA,NA,"(13.444304, 144.793731)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",158
2014,"GU","Physical Activity",24.3,24.3,20.9,28,1106,NA,NA,"Male",NA,NA,"(13.444304, 144.793731)","PA","PA1","Q047","Gender","Male","GEN","MALE",269
2014,"GU","Physical Activity",31.2,31.2,27.9,34.7,1412,NA,NA,"Female",NA,NA,"(13.444304, 144.793731)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",441
2014,"GU","Physical Activity",41.1,41.1,34.1,48.6,356,NA,NA,NA,"Less than $15,000",NA,"(13.444304, 144.793731)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",147
2014,"GU","Physical Activity",26.5,26.5,21.2,32.6,446,NA,NA,NA,"$15,000 - $24,999",NA,"(13.444304, 144.793731)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",119
2014,"GU","Physical Activity",27.1,27.1,21.2,34.1,312,NA,NA,NA,"$25,000 - $34,999",NA,"(13.444304, 144.793731)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",85
2014,"GU","Physical Activity",20.8,20.8,16.3,26.2,373,NA,NA,NA,"$35,000 - $49,999",NA,"(13.444304, 144.793731)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",78
2014,"GU","Physical Activity",22.1,22.1,16.6,28.7,318,NA,NA,NA,"$50,000 - $74,999",NA,"(13.444304, 144.793731)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",71
2014,"GU","Physical Activity",16.4,16.4,12.5,21.2,453,NA,NA,NA,"$75,000 or greater",NA,"(13.444304, 144.793731)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",75
2014,"GU","Physical Activity",36.2,36.2,28.2,44.9,260,NA,NA,NA,"Data not reported",NA,"(13.444304, 144.793731)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",95
2014,"GU","Physical Activity",10.5,10.5,6.1,17.3,218,NA,NA,NA,NA,"Non-Hispanic White","(13.444304, 144.793731)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",23
2014,"GU","Physical Activity",18.7,18.7,11.6,28.6,210,NA,NA,NA,NA,"Hispanic","(13.444304, 144.793731)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",40
2014,"GU","Physical Activity",30.6,30.6,26.5,35,759,NA,NA,NA,NA,"Asian","(13.444304, 144.793731)","PA","PA1","Q047","Race/Ethnicity","Asian","RACE","RACEASN",233
2014,"GU","Physical Activity",33.3,33.3,29.2,37.8,892,NA,NA,NA,NA,"Hawaiian/Pacific Islander","(13.444304, 144.793731)","PA","PA1","Q047","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",298
2014,"GU","Physical Activity",19.5,19.5,14.4,25.8,339,NA,NA,NA,NA,"2 or more races","(13.444304, 144.793731)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",67
2014,"HI","Physical Activity",19.9,19.9,16.7,23.6,1148,"45 - 54",NA,NA,NA,NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",229
2014,"HI","Physical Activity",26.1,26.1,23.4,28.8,2149,"65 or older",NA,NA,NA,NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",561
2014,"HI","Physical Activity",20.8,20.8,17.2,24.9,889,"35 - 44",NA,NA,NA,NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",185
2014,"HI","Physical Activity",12.1,12.1,9.6,15.1,906,"25 - 34",NA,NA,NA,NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",110
2014,"HI","Physical Activity",13,13,9.9,17,546,"18 - 24",NA,NA,NA,NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",71
2014,"HI","Physical Activity",23,23,20.2,25.9,1607,"55 - 64",NA,NA,NA,NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",370
2014,"HI","Physical Activity",13.2,13.2,11.7,15,2846,NA,"College graduate",NA,NA,NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",376
2014,"HI","Physical Activity",28.5,28.5,22.5,35.4,347,NA,"Less than high school",NA,NA,NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",99
2014,"HI","Physical Activity",23.9,23.9,21.6,26.4,1947,NA,"High school graduate",NA,NA,NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",466
2014,"HI","Physical Activity",18.5,18.5,16.2,20.9,2046,NA,"Some college or technical school",NA,NA,NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",379
2014,"HI","Physical Activity",23.2,23.2,21.2,25.3,3783,NA,NA,"Female",NA,NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",878
2014,"HI","Physical Activity",16,16,14.4,17.8,3462,NA,NA,"Male",NA,NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Gender","Male","GEN","MALE",554
2014,"HI","Physical Activity",24.8,24.8,21.1,28.9,990,NA,NA,NA,"$15,000 - $24,999",NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",246
2014,"HI","Physical Activity",26.5,26.5,22.3,31.1,732,NA,NA,NA,"$25,000 - $34,999",NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",194
2014,"HI","Physical Activity",22.4,22.4,18.6,26.7,824,NA,NA,NA,"Data not reported",NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",185
2014,"HI","Physical Activity",13.3,13.3,11.3,15.7,1919,NA,NA,NA,"$75,000 or greater",NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",256
2014,"HI","Physical Activity",16.2,16.2,13.4,19.5,914,NA,NA,NA,"$35,000 - $49,999",NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",149
2014,"HI","Physical Activity",28.7,28.7,23.9,34,770,NA,NA,NA,"Less than $15,000",NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",221
2014,"HI","Physical Activity",17,17,13.9,20.6,1096,NA,NA,NA,"$50,000 - $74,999",NA,"(21.304850435, -157.857749403)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",187
2014,"HI","Physical Activity",15.2,15.2,12,19,565,NA,NA,NA,NA,"Hispanic","(21.304850435, -157.857749403)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",86
2014,"HI","Physical Activity",6.8,6.8,2.6,16.7,70,NA,NA,NA,NA,"Non-Hispanic Black","(21.304850435, -157.857749403)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",5
2014,"HI","Physical Activity",24.4,24.4,22,27,2166,NA,NA,NA,NA,"Asian","(21.304850435, -157.857749403)","PA","PA1","Q047","Race/Ethnicity","Asian","RACE","RACEASN",529
2014,"HI","Physical Activity",13.4,13.4,11.4,15.8,2251,NA,NA,NA,NA,"Non-Hispanic White","(21.304850435, -157.857749403)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",302
2014,"HI","Physical Activity",27.9,27.9,20.5,36.7,224,NA,NA,NA,NA,"Hawaiian/Pacific Islander","(21.304850435, -157.857749403)","PA","PA1","Q047","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",63
2014,"HI","Physical Activity",20.3,20.3,18,22.8,1818,NA,NA,NA,NA,"2 or more races","(21.304850435, -157.857749403)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",370
2014,"IA","Physical Activity",16,16,13,19.5,687,"25 - 34",NA,NA,NA,NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",110
2014,"IA","Physical Activity",10,10,7,13.9,392,"18 - 24",NA,NA,NA,NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",40
2014,"IA","Physical Activity",32.6,32.6,30.6,34.7,2949,"65 or older",NA,NA,NA,NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",962
2014,"IA","Physical Activity",18.3,18.3,15.4,21.5,910,"35 - 44",NA,NA,NA,NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",167
2014,"IA","Physical Activity",27.2,27.2,24.4,30.1,1344,"45 - 54",NA,NA,NA,NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",366
2014,"IA","Physical Activity",26.2,26.2,23.9,28.7,1839,"55 - 64",NA,NA,NA,NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",482
2014,"IA","Physical Activity",37.9,37.9,32.4,43.6,488,NA,"Less than high school",NA,NA,NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",185
2014,"IA","Physical Activity",19.6,19.6,17.8,21.6,2310,NA,"Some college or technical school",NA,NA,NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",453
2014,"IA","Physical Activity",29.3,29.3,27.2,31.4,2748,NA,"High school graduate",NA,NA,NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",806
2014,"IA","Physical Activity",11.7,11.7,10.4,13.3,2542,NA,"College graduate",NA,NA,NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",298
2014,"IA","Physical Activity",21.2,21.2,19.5,22.9,3390,NA,NA,"Male",NA,NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Gender","Male","GEN","MALE",719
2014,"IA","Physical Activity",24.1,24.1,22.5,25.7,4731,NA,NA,"Female",NA,NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",1141
2014,"IA","Physical Activity",21.6,21.6,18.9,24.5,1189,NA,NA,NA,"$50,000 - $74,999",NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",257
2014,"IA","Physical Activity",28.7,28.7,25,32.7,871,NA,NA,NA,"$25,000 - $34,999",NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",250
2014,"IA","Physical Activity",28.7,28.7,25.1,32.5,1083,NA,NA,NA,"$15,000 - $24,999",NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",311
2014,"IA","Physical Activity",30.3,30.3,25.4,35.6,559,NA,NA,NA,"Less than $15,000",NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",170
2014,"IA","Physical Activity",24,24,21.1,27.2,1174,NA,NA,NA,"$35,000 - $49,999",NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",282
2014,"IA","Physical Activity",12.7,12.7,11.1,14.5,2048,NA,NA,NA,"$75,000 or greater",NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",261
2014,"IA","Physical Activity",27,27,23.8,30.4,1197,NA,NA,NA,"Data not reported",NA,"(42.469400913, -93.816490556)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",324
2014,"IA","Physical Activity",14,14,6.5,27.5,60,NA,NA,NA,NA,"Asian","(42.469400913, -93.816490556)","PA","PA1","Q047","Race/Ethnicity","Asian","RACE","RACEASN",9
2014,"IA","Physical Activity",33.6,33.6,19.2,52,57,NA,NA,NA,NA,"2 or more races","(42.469400913, -93.816490556)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",20
2014,"IA","Physical Activity",22,22,20.9,23.2,7550,NA,NA,NA,NA,"Non-Hispanic White","(42.469400913, -93.816490556)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1661
2014,"IA","Physical Activity",33.9,33.9,23.6,46,115,NA,NA,NA,NA,"Non-Hispanic Black","(42.469400913, -93.816490556)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",39
2014,"IA","Physical Activity",27.4,27.4,20.5,35.6,223,NA,NA,NA,NA,"Hispanic","(42.469400913, -93.816490556)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",62
2014,"ID","Physical Activity",9.6,9.6,6.4,14.2,315,"18 - 24",NA,NA,NA,NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",31
2014,"ID","Physical Activity",20.9,20.9,18,24.2,1225,"55 - 64",NA,NA,NA,NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",257
2014,"ID","Physical Activity",17.1,17.1,14.1,20.6,819,"45 - 54",NA,NA,NA,NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",141
2014,"ID","Physical Activity",17.5,17.5,13.6,22.2,552,"25 - 34",NA,NA,NA,NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",97
2014,"ID","Physical Activity",19.9,19.9,15.5,25.1,632,"35 - 44",NA,NA,NA,NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",126
2014,"ID","Physical Activity",24.8,24.8,22.4,27.5,1925,"65 or older",NA,NA,NA,NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",478
2014,"ID","Physical Activity",34.7,34.7,28.2,41.8,378,NA,"Less than high school",NA,NA,NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",132
2014,"ID","Physical Activity",9,9,7.5,10.9,1673,NA,"College graduate",NA,NA,NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",151
2014,"ID","Physical Activity",23.7,23.7,20.8,26.8,1654,NA,"High school graduate",NA,NA,NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",392
2014,"ID","Physical Activity",15.3,15.3,13.2,17.5,1729,NA,"Some college or technical school",NA,NA,NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",265
2014,"ID","Physical Activity",18.8,18.8,16.5,21.3,2257,NA,NA,"Male",NA,NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Gender","Male","GEN","MALE",425
2014,"ID","Physical Activity",18.6,18.6,16.8,20.6,3211,NA,NA,"Female",NA,NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",598
2014,"ID","Physical Activity",9.6,9.6,7.6,12,1089,NA,NA,NA,"$75,000 or greater",NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",105
2014,"ID","Physical Activity",25.6,25.6,21.2,30.6,554,NA,NA,NA,"Less than $15,000",NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",142
2014,"ID","Physical Activity",22.8,22.8,18.2,28.1,639,NA,NA,NA,"$25,000 - $34,999",NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",146
2014,"ID","Physical Activity",26.4,26.4,22.3,30.9,938,NA,NA,NA,"$15,000 - $24,999",NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",248
2014,"ID","Physical Activity",17.6,17.6,13.6,22.3,805,NA,NA,NA,"$35,000 - $49,999",NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",142
2014,"ID","Physical Activity",25.5,25.5,20.5,31.2,669,NA,NA,NA,"Data not reported",NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",171
2014,"ID","Physical Activity",12.6,12.6,10,15.9,774,NA,NA,NA,"$50,000 - $74,999",NA,"(43.682630005, -114.363730042)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",98
2014,"ID","Physical Activity",32.7,32.7,19.8,48.9,62,NA,NA,NA,NA,"American Indian/Alaska Native","(43.682630005, -114.363730042)","PA","PA1","Q047","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",21
2014,"ID","Physical Activity",17.2,17.2,15.8,18.7,4908,NA,NA,NA,NA,"Non-Hispanic White","(43.682630005, -114.363730042)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",845
2014,"ID","Physical Activity",30.5,30.5,23.3,38.7,281,NA,NA,NA,NA,"Hispanic","(43.682630005, -114.363730042)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",86
2014,"ID","Physical Activity",16.2,16.2,8.5,28.6,66,NA,NA,NA,NA,"2 or more races","(43.682630005, -114.363730042)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",11
2014,"IL","Physical Activity",24.1,24.1,20.6,27.9,906,"45 - 54",NA,NA,NA,NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",219
2014,"IL","Physical Activity",15.1,15.1,11.3,20,344,"18 - 24",NA,NA,NA,NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",52
2014,"IL","Physical Activity",20.7,20.7,16.9,25,621,"35 - 44",NA,NA,NA,NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",129
2014,"IL","Physical Activity",31.3,31.3,28.4,34.3,1641,"65 or older",NA,NA,NA,NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",514
2014,"IL","Physical Activity",23.7,23.7,19.3,28.6,505,"25 - 34",NA,NA,NA,NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",120
2014,"IL","Physical Activity",26.2,26.2,22.9,29.8,1033,"55 - 64",NA,NA,NA,NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",271
2014,"IL","Physical Activity",30.3,30.3,27.2,33.5,1299,NA,"High school graduate",NA,NA,NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",394
2014,"IL","Physical Activity",22.2,22.2,19.6,25,1306,NA,"Some college or technical school",NA,NA,NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",290
2014,"IL","Physical Activity",13.2,13.2,11.5,15.2,2088,NA,"College graduate",NA,NA,NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",276
2014,"IL","Physical Activity",37.2,37.2,31,43.8,329,NA,"Less than high school",NA,NA,NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",123
2014,"IL","Physical Activity",22.1,22.1,19.9,24.5,2195,NA,NA,"Male",NA,NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Gender","Male","GEN","MALE",486
2014,"IL","Physical Activity",25.7,25.7,23.5,28,2855,NA,NA,"Female",NA,NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",734
2014,"IL","Physical Activity",27,27,22.1,32.6,482,NA,NA,NA,"$25,000 - $34,999",NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",131
2014,"IL","Physical Activity",39.5,39.5,33.6,45.7,442,NA,NA,NA,"Less than $15,000",NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",175
2014,"IL","Physical Activity",31.2,31.2,24.9,38.3,345,NA,NA,NA,"Data not reported",NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",108
2014,"IL","Physical Activity",14,14,12,16.3,1675,NA,NA,NA,"$75,000 or greater",NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",235
2014,"IL","Physical Activity",32.7,32.7,28.1,37.5,693,NA,NA,NA,"$15,000 - $24,999",NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",227
2014,"IL","Physical Activity",23.7,23.7,19.6,28.3,637,NA,NA,NA,"$35,000 - $49,999",NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",151
2014,"IL","Physical Activity",18,18,14.9,21.6,776,NA,NA,NA,"$50,000 - $74,999",NA,"(40.485010283, -88.997710178)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",140
2014,"IL","Physical Activity",28.6,28.6,23.6,34.1,432,NA,NA,NA,NA,"Hispanic","(40.485010283, -88.997710178)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",124
2014,"IL","Physical Activity",30.1,30.1,25.2,35.5,498,NA,NA,NA,NA,"Non-Hispanic Black","(40.485010283, -88.997710178)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",150
2014,"IL","Physical Activity",21.7,21.7,20,23.4,3752,NA,NA,NA,NA,"Non-Hispanic White","(40.485010283, -88.997710178)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",815
2014,"IL","Physical Activity",19.8,19.8,9.1,37.6,60,NA,NA,NA,NA,"2 or more races","(40.485010283, -88.997710178)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",12
